"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","GDP","TOT","USD_CAP","A","1994",22642.841565,"E"
"AUT","GDP","TOT","USD_CAP","A","1995",23698.10309,
"AUT","GDP","TOT","USD_CAP","A","1996",24560.615338,
"AUT","GDP","TOT","USD_CAP","A","1997",25426.661912,
"AUT","GDP","TOT","USD_CAP","A","1998",26675.649686,
"AUT","GDP","TOT","USD_CAP","A","1999",27606.484243,
"AUT","GDP","TOT","USD_CAP","A","2000",29381.672832,
"AUT","GDP","TOT","USD_CAP","A","2001",29708.48945,
"AUT","GDP","TOT","USD_CAP","A","2002",31178.051444,
"AUT","GDP","TOT","USD_CAP","A","2003",32158.459529,
"AUT","GDP","TOT","USD_CAP","A","2004",33784.446804,
"AUT","GDP","TOT","USD_CAP","A","2005",35024.557484,
"AUT","GDP","TOT","USD_CAP","A","2006",37662.888035,
"AUT","GDP","TOT","USD_CAP","A","2007",39437.038795,
"AUT","GDP","TOT","USD_CAP","A","2008",41316.022642,
"AUT","GDP","TOT","USD_CAP","A","2009",40927.556365,
"AUT","GDP","TOT","USD_CAP","A","2010",42019.005887,
"AUT","GDP","TOT","USD_CAP","A","2011",44469.209642,
"AUT","GDP","TOT","USD_CAP","A","2012",46477.655075,
"AUT","GDP","TOT","USD_CAP","A","2013",47936.677963,
"AUT","GDP","TOT","USD_CAP","A","2014",48813.534409,
"AUT","GDP","TOT","USD_CAP","A","2015",49942.056293,
"AUT","GDP","TOT","USD_CAP","A","2016",52665.087457,
"AUT","GDP","TOT","USD_CAP","A","2017",54188.360666,
"AUT","GDP","TOT","USD_CAP","A","2018",56956.110562,
"AUT","GDP","TOT","USD_CAP","A","2019",59716.251399,
"AUT","GDP","TOT","USD_CAP","A","2020",57235.673886,
"AUT","GDP","TOT","USD_CAP","A","2021",59857.431692,
"AUT","GDP","TOT","USD_CAP","A","2022",67792.406005,
"BEL","GDP","TOT","USD_CAP","A","1970",3876.358361,"E"
"BEL","GDP","TOT","USD_CAP","A","1971",4210.422831,"E"
"BEL","GDP","TOT","USD_CAP","A","1972",4606.13668,"E"
"BEL","GDP","TOT","USD_CAP","A","1973",5140.649136,"E"
"BEL","GDP","TOT","USD_CAP","A","1974",5820.624295,"E"
"BEL","GDP","TOT","USD_CAP","A","1975",6258.07381,"E"
"BEL","GDP","TOT","USD_CAP","A","1976",6964.325323,"E"
"BEL","GDP","TOT","USD_CAP","A","1977",7435.02407,"E"
"BEL","GDP","TOT","USD_CAP","A","1978",8177.48941,"E"
"BEL","GDP","TOT","USD_CAP","A","1979",9056.813105,"E"
"BEL","GDP","TOT","USD_CAP","A","1980",10306.791562,"E"
"BEL","GDP","TOT","USD_CAP","A","1981",11242.534199,"E"
"BEL","GDP","TOT","USD_CAP","A","1982",11998.411395,"E"
"BEL","GDP","TOT","USD_CAP","A","1983",12500.907203,"E"
"BEL","GDP","TOT","USD_CAP","A","1984",13269.999857,"E"
"BEL","GDP","TOT","USD_CAP","A","1985",13912.957898,"E"
"BEL","GDP","TOT","USD_CAP","A","1986",14448.926839,"E"
"BEL","GDP","TOT","USD_CAP","A","1987",15130.868228,"E"
"BEL","GDP","TOT","USD_CAP","A","1988",16348.153648,"E"
"BEL","GDP","TOT","USD_CAP","A","1989",17514.772642,"E"
"BEL","GDP","TOT","USD_CAP","A","1990",18687.845232,"E"
"BEL","GDP","TOT","USD_CAP","A","1991",19599.254006,"E"
"BEL","GDP","TOT","USD_CAP","A","1992",20269.681383,"E"
"BEL","GDP","TOT","USD_CAP","A","1993",20471.087763,"E"
"BEL","GDP","TOT","USD_CAP","A","1994",21518.928713,"E"
"BEL","GDP","TOT","USD_CAP","A","1995",22447.494784,
"BEL","GDP","TOT","USD_CAP","A","1996",22744.79044,
"BEL","GDP","TOT","USD_CAP","A","1997",23733.489191,
"BEL","GDP","TOT","USD_CAP","A","1998",24370.934405,
"BEL","GDP","TOT","USD_CAP","A","1999",25440.896241,
"BEL","GDP","TOT","USD_CAP","A","2000",27790.064114,
"BEL","GDP","TOT","USD_CAP","A","2001",28793.52095,
"BEL","GDP","TOT","USD_CAP","A","2002",30282.254116,
"BEL","GDP","TOT","USD_CAP","A","2003",30934.525167,
"BEL","GDP","TOT","USD_CAP","A","2004",32063.379543,
"BEL","GDP","TOT","USD_CAP","A","2005",33177.947339,
"BEL","GDP","TOT","USD_CAP","A","2006",35256.775979,
"BEL","GDP","TOT","USD_CAP","A","2007",36795.850249,
"BEL","GDP","TOT","USD_CAP","A","2008",37883.233422,
"BEL","GDP","TOT","USD_CAP","A","2009",37749.885736,
"BEL","GDP","TOT","USD_CAP","A","2010",39837.995894,
"BEL","GDP","TOT","USD_CAP","A","2011",40942.230717,
"BEL","GDP","TOT","USD_CAP","A","2012",42290.858433,
"BEL","GDP","TOT","USD_CAP","A","2013",43671.146878,
"BEL","GDP","TOT","USD_CAP","A","2014",44929.532494,
"BEL","GDP","TOT","USD_CAP","A","2015",46200.86629,
"BEL","GDP","TOT","USD_CAP","A","2016",48597.487117,
"BEL","GDP","TOT","USD_CAP","A","2017",50442.060625,
"BEL","GDP","TOT","USD_CAP","A","2018",52530.381806,
"BEL","GDP","TOT","USD_CAP","A","2019",55804.725289,
"BEL","GDP","TOT","USD_CAP","A","2020",54652.164337,
"BEL","GDP","TOT","USD_CAP","A","2021",59479.895839,
"BEL","GDP","TOT","USD_CAP","A","2022",65509.386133,"P"
"CAN","GDP","TOT","USD_CAP","A","1970",4578.571353,
"CAN","GDP","TOT","USD_CAP","A","1971",4939.774725,
"CAN","GDP","TOT","USD_CAP","A","1972",5374.992803,
"CAN","GDP","TOT","USD_CAP","A","1973",5977.489317,
"CAN","GDP","TOT","USD_CAP","A","1974",6640.800015,
"CAN","GDP","TOT","USD_CAP","A","1975",7261.291122,
"CAN","GDP","TOT","USD_CAP","A","1976",8006.039296,
"CAN","GDP","TOT","USD_CAP","A","1977",8701.626955,
"CAN","GDP","TOT","USD_CAP","A","1978",9565.933831,
"CAN","GDP","TOT","USD_CAP","A","1979",10639.667377,
"CAN","GDP","TOT","USD_CAP","A","1980",11701.442943,
"CAN","GDP","TOT","USD_CAP","A","1981",13086.821695,
"CAN","GDP","TOT","USD_CAP","A","1982",13293.393286,
"CAN","GDP","TOT","USD_CAP","A","1983",14034.005498,
"CAN","GDP","TOT","USD_CAP","A","1984",15254.727065,
"CAN","GDP","TOT","USD_CAP","A","1985",16332.753021,
"CAN","GDP","TOT","USD_CAP","A","1986",16850.728641,
"CAN","GDP","TOT","USD_CAP","A","1987",17735.380147,
"CAN","GDP","TOT","USD_CAP","A","1988",18923.753758,
"CAN","GDP","TOT","USD_CAP","A","1989",19763.483902,
"CAN","GDP","TOT","USD_CAP","A","1990",20229.752821,
"CAN","GDP","TOT","USD_CAP","A","1991",20224.680598,
"CAN","GDP","TOT","USD_CAP","A","1992",20626.208981,
"CAN","GDP","TOT","USD_CAP","A","1993",21440.052546,
"CAN","GDP","TOT","USD_CAP","A","1994",22632.831273,
"CAN","GDP","TOT","USD_CAP","A","1995",23485.643444,
"CAN","GDP","TOT","USD_CAP","A","1996",24050.176142,
"CAN","GDP","TOT","USD_CAP","A","1997",25259.725362,
"CAN","GDP","TOT","USD_CAP","A","1998",26319.930258,
"CAN","GDP","TOT","USD_CAP","A","1999",27841.629576,
"CAN","GDP","TOT","USD_CAP","A","2000",29362.289573,
"CAN","GDP","TOT","USD_CAP","A","2001",30231.005032,
"CAN","GDP","TOT","USD_CAP","A","2002",30963.222007,
"CAN","GDP","TOT","USD_CAP","A","2003",32350.070882,
"CAN","GDP","TOT","USD_CAP","A","2004",33925.89256,
"CAN","GDP","TOT","USD_CAP","A","2005",36327.662059,
"CAN","GDP","TOT","USD_CAP","A","2006",38120.176792,
"CAN","GDP","TOT","USD_CAP","A","2007",39575.324973,
"CAN","GDP","TOT","USD_CAP","A","2008",40376.330167,
"CAN","GDP","TOT","USD_CAP","A","2009",38865.406022,
"CAN","GDP","TOT","USD_CAP","A","2010",40099.497886,
"CAN","GDP","TOT","USD_CAP","A","2011",41666.718851,
"CAN","GDP","TOT","USD_CAP","A","2012",42290.879082,
"CAN","GDP","TOT","USD_CAP","A","2013",44298.514462,
"CAN","GDP","TOT","USD_CAP","A","2014",45753.782936,
"CAN","GDP","TOT","USD_CAP","A","2015",44670.054374,
"CAN","GDP","TOT","USD_CAP","A","2016",46472.368771,
"CAN","GDP","TOT","USD_CAP","A","2017",48317.191163,
"CAN","GDP","TOT","USD_CAP","A","2018",49992.811418,
"CAN","GDP","TOT","USD_CAP","A","2019",49832.414539,
"CAN","GDP","TOT","USD_CAP","A","2020",47226.357276,
"CAN","GDP","TOT","USD_CAP","A","2021",53023.405782,
"CAN","GDP","TOT","USD_CAP","A","2022",58347.676945,
"CZE","GDP","TOT","USD_CAP","A","1990",12689.11978,"E"
"CZE","GDP","TOT","USD_CAP","A","1991",11655.361241,"E"
"CZE","GDP","TOT","USD_CAP","A","1992",11850.10236,"E"
"CZE","GDP","TOT","USD_CAP","A","1993",12123.459556,"E"
"CZE","GDP","TOT","USD_CAP","A","1994",12735.739208,"E"
"CZE","GDP","TOT","USD_CAP","A","1995",13855.325028,
"CZE","GDP","TOT","USD_CAP","A","1996",14689.582503,
"CZE","GDP","TOT","USD_CAP","A","1997",14825.32895,
"CZE","GDP","TOT","USD_CAP","A","1998",14977.240849,
"CZE","GDP","TOT","USD_CAP","A","1999",15397.922823,
"CZE","GDP","TOT","USD_CAP","A","2000",16211.043497,
"CZE","GDP","TOT","USD_CAP","A","2001",17611.358497,
"CZE","GDP","TOT","USD_CAP","A","2002",18245.669005,
"CZE","GDP","TOT","USD_CAP","A","2003",19524.399624,
"CZE","GDP","TOT","USD_CAP","A","2004",20912.054683,
"CZE","GDP","TOT","USD_CAP","A","2005",22045.99888,
"CZE","GDP","TOT","USD_CAP","A","2006",23857.518264,
"CZE","GDP","TOT","USD_CAP","A","2007",26224.942173,
"CZE","GDP","TOT","USD_CAP","A","2008",27853.549898,
"CZE","GDP","TOT","USD_CAP","A","2009",27635.956473,
"CZE","GDP","TOT","USD_CAP","A","2010",27766.983552,
"CZE","GDP","TOT","USD_CAP","A","2011",28999.754757,
"CZE","GDP","TOT","USD_CAP","A","2012",29258.904853,
"CZE","GDP","TOT","USD_CAP","A","2013",30828.526409,
"CZE","GDP","TOT","USD_CAP","A","2014",32504.217576,
"CZE","GDP","TOT","USD_CAP","A","2015",33909.309243,
"CZE","GDP","TOT","USD_CAP","A","2016",36101.285601,
"CZE","GDP","TOT","USD_CAP","A","2017",38842.896268,
"CZE","GDP","TOT","USD_CAP","A","2018",41157.370409,
"CZE","GDP","TOT","USD_CAP","A","2019",44223.295751,
"CZE","GDP","TOT","USD_CAP","A","2020",42817.867499,
"CZE","GDP","TOT","USD_CAP","A","2021",44813.002627,
"CZE","GDP","TOT","USD_CAP","A","2022",49122.317085,
"DNK","GDP","TOT","USD_CAP","A","1966",3478.770665,
"DNK","GDP","TOT","USD_CAP","A","1967",3688.28276,
"DNK","GDP","TOT","USD_CAP","A","1968",4005.784471,
"DNK","GDP","TOT","USD_CAP","A","1969",4487.21877,
"DNK","GDP","TOT","USD_CAP","A","1970",4248.52169,
"DNK","GDP","TOT","USD_CAP","A","1971",4574.864667,
"DNK","GDP","TOT","USD_CAP","A","1972",4931.344265,
"DNK","GDP","TOT","USD_CAP","A","1973",5382.129316,
"DNK","GDP","TOT","USD_CAP","A","1974",5774.161237,
"DNK","GDP","TOT","USD_CAP","A","1975",6198.669555,
"DNK","GDP","TOT","USD_CAP","A","1976",6909.512326,
"DNK","GDP","TOT","USD_CAP","A","1977",7452.578194,
"DNK","GDP","TOT","USD_CAP","A","1978",8128.810159,
"DNK","GDP","TOT","USD_CAP","A","1979",9120.602377,
"DNK","GDP","TOT","USD_CAP","A","1980",9884.854587,
"DNK","GDP","TOT","USD_CAP","A","1981",10752.294733,
"DNK","GDP","TOT","USD_CAP","A","1982",11846.504713,
"DNK","GDP","TOT","USD_CAP","A","1983",12639.97542,
"DNK","GDP","TOT","USD_CAP","A","1984",13649.592537,
"DNK","GDP","TOT","USD_CAP","A","1985",14639.303688,
"DNK","GDP","TOT","USD_CAP","A","1986",15645.101932,
"DNK","GDP","TOT","USD_CAP","A","1987",16050.794972,
"DNK","GDP","TOT","USD_CAP","A","1988",16604.997703,
"DNK","GDP","TOT","USD_CAP","A","1989",17360.536569,
"DNK","GDP","TOT","USD_CAP","A","1990",18247.650825,
"DNK","GDP","TOT","USD_CAP","A","1991",19075.690966,
"DNK","GDP","TOT","USD_CAP","A","1992",19826.832248,
"DNK","GDP","TOT","USD_CAP","A","1993",20228.549878,
"DNK","GDP","TOT","USD_CAP","A","1994",21691.165893,
"DNK","GDP","TOT","USD_CAP","A","1995",22711.794598,
"DNK","GDP","TOT","USD_CAP","A","1996",23746.219146,
"DNK","GDP","TOT","USD_CAP","A","1997",24928.302667,
"DNK","GDP","TOT","USD_CAP","A","1998",25820.590998,
"DNK","GDP","TOT","USD_CAP","A","1999",26657.827372,
"DNK","GDP","TOT","USD_CAP","A","2000",28672.330304,
"DNK","GDP","TOT","USD_CAP","A","2001",29452.760705,
"DNK","GDP","TOT","USD_CAP","A","2002",30639.953691,
"DNK","GDP","TOT","USD_CAP","A","2003",30825.225589,
"DNK","GDP","TOT","USD_CAP","A","2004",32948.16657,
"DNK","GDP","TOT","USD_CAP","A","2005",34152.881663,
"DNK","GDP","TOT","USD_CAP","A","2006",37333.84624,
"DNK","GDP","TOT","USD_CAP","A","2007",39021.411928,
"DNK","GDP","TOT","USD_CAP","A","2008",41282.995471,
"DNK","GDP","TOT","USD_CAP","A","2009",40332.516629,
"DNK","GDP","TOT","USD_CAP","A","2010",43006.150516,
"DNK","GDP","TOT","USD_CAP","A","2011",44407.94207,
"DNK","GDP","TOT","USD_CAP","A","2012",44808.549212,
"DNK","GDP","TOT","USD_CAP","A","2013",46742.939663,
"DNK","GDP","TOT","USD_CAP","A","2014",47905.477079,
"DNK","GDP","TOT","USD_CAP","A","2015",49058.142344,
"DNK","GDP","TOT","USD_CAP","A","2016",51967.020438,
"DNK","GDP","TOT","USD_CAP","A","2017",55356.49009,
"DNK","GDP","TOT","USD_CAP","A","2018",57479.350221,
"DNK","GDP","TOT","USD_CAP","A","2019",59884.11738,
"DNK","GDP","TOT","USD_CAP","A","2020",60768.060489,
"DNK","GDP","TOT","USD_CAP","A","2021",66117.728509,
"DNK","GDP","TOT","USD_CAP","A","2022",74859.416551,
"FIN","GDP","TOT","USD_CAP","A","1970",3383.326818,"E"
"FIN","GDP","TOT","USD_CAP","A","1971",3633.88423,"E"
"FIN","GDP","TOT","USD_CAP","A","1972",4059.571643,"E"
"FIN","GDP","TOT","USD_CAP","A","1973",4555.554204,"E"
"FIN","GDP","TOT","USD_CAP","A","1974",5098.885262,"E"
"FIN","GDP","TOT","USD_CAP","A","1975",5647.170762,"E"
"FIN","GDP","TOT","USD_CAP","A","1976",5960.383792,"E"
"FIN","GDP","TOT","USD_CAP","A","1977",6328.210968,"E"
"FIN","GDP","TOT","USD_CAP","A","1978",6951.138934,"E"
"FIN","GDP","TOT","USD_CAP","A","1979",8043.324299,"E"
"FIN","GDP","TOT","USD_CAP","A","1980",9213.877106,
"FIN","GDP","TOT","USD_CAP","A","1981",10174.782052,
"FIN","GDP","TOT","USD_CAP","A","1982",11077.108773,
"FIN","GDP","TOT","USD_CAP","A","1983",11799.079913,
"FIN","GDP","TOT","USD_CAP","A","1984",12553.339933,
"FIN","GDP","TOT","USD_CAP","A","1985",13354.122519,
"FIN","GDP","TOT","USD_CAP","A","1986",13952.922803,
"FIN","GDP","TOT","USD_CAP","A","1987",14767.342967,
"FIN","GDP","TOT","USD_CAP","A","1988",16039.032148,
"FIN","GDP","TOT","USD_CAP","A","1989",17452.577793,
"FIN","GDP","TOT","USD_CAP","A","1990",18146.826195,
"FIN","GDP","TOT","USD_CAP","A","1991",17560.063958,
"FIN","GDP","TOT","USD_CAP","A","1992",17271.026239,
"FIN","GDP","TOT","USD_CAP","A","1993",17478.778457,
"FIN","GDP","TOT","USD_CAP","A","1994",18479.629474,
"FIN","GDP","TOT","USD_CAP","A","1995",19587.664325,
"FIN","GDP","TOT","USD_CAP","A","1996",20087.761339,
"FIN","GDP","TOT","USD_CAP","A","1997",21794.593198,
"FIN","GDP","TOT","USD_CAP","A","1998",23577.486869,
"FIN","GDP","TOT","USD_CAP","A","1999",24767.163974,
"FIN","GDP","TOT","USD_CAP","A","2000",26789.925656,
"FIN","GDP","TOT","USD_CAP","A","2001",27801.065401,
"FIN","GDP","TOT","USD_CAP","A","2002",28605.122922,
"FIN","GDP","TOT","USD_CAP","A","2003",29053.042068,
"FIN","GDP","TOT","USD_CAP","A","2004",31201.7603,
"FIN","GDP","TOT","USD_CAP","A","2005",32051.762889,
"FIN","GDP","TOT","USD_CAP","A","2006",34452.676186,
"FIN","GDP","TOT","USD_CAP","A","2007",37843.270084,
"FIN","GDP","TOT","USD_CAP","A","2008",40083.701943,
"FIN","GDP","TOT","USD_CAP","A","2009",37972.457701,
"FIN","GDP","TOT","USD_CAP","A","2010",38954.131777,
"FIN","GDP","TOT","USD_CAP","A","2011",40916.647325,
"FIN","GDP","TOT","USD_CAP","A","2012",40872.854802,
"FIN","GDP","TOT","USD_CAP","A","2013",41492.918416,
"FIN","GDP","TOT","USD_CAP","A","2014",41749.864733,
"FIN","GDP","TOT","USD_CAP","A","2015",42490.211049,
"FIN","GDP","TOT","USD_CAP","A","2016",44934.488245,
"FIN","GDP","TOT","USD_CAP","A","2017",47570.270354,
"FIN","GDP","TOT","USD_CAP","A","2018",49573.255773,
"FIN","GDP","TOT","USD_CAP","A","2019",51811.599332,
"FIN","GDP","TOT","USD_CAP","A","2020",52294.342491,
"FIN","GDP","TOT","USD_CAP","A","2021",54773.513718,
"FIN","GDP","TOT","USD_CAP","A","2022",59461.616223,
"FRA","GDP","TOT","USD_CAP","A","1960",1807.175059,
"FRA","GDP","TOT","USD_CAP","A","1961",1892.960772,
"FRA","GDP","TOT","USD_CAP","A","1962",2036.181205,
"FRA","GDP","TOT","USD_CAP","A","1963",2138.997489,
"FRA","GDP","TOT","USD_CAP","A","1964",2294.496424,
"FRA","GDP","TOT","USD_CAP","A","1965",2456.145844,
"FRA","GDP","TOT","USD_CAP","A","1966",2654.479048,
"FRA","GDP","TOT","USD_CAP","A","1967",2838.087508,
"FRA","GDP","TOT","USD_CAP","A","1968",3090.801782,
"FRA","GDP","TOT","USD_CAP","A","1969",3480.062658,
"FRA","GDP","TOT","USD_CAP","A","1970",3693.708189,
"FRA","GDP","TOT","USD_CAP","A","1971",4048.705235,
"FRA","GDP","TOT","USD_CAP","A","1972",4375.138543,
"FRA","GDP","TOT","USD_CAP","A","1973",4868.578155,
"FRA","GDP","TOT","USD_CAP","A","1974",5498.965112,
"FRA","GDP","TOT","USD_CAP","A","1975",5923.027636,
"FRA","GDP","TOT","USD_CAP","A","1976",6495.114782,
"FRA","GDP","TOT","USD_CAP","A","1977",7105.261485,
"FRA","GDP","TOT","USD_CAP","A","1978",7873.178118,
"FRA","GDP","TOT","USD_CAP","A","1979",8790.586168,
"FRA","GDP","TOT","USD_CAP","A","1980",9685.833943,
"FRA","GDP","TOT","USD_CAP","A","1981",10655.197134,
"FRA","GDP","TOT","USD_CAP","A","1982",11527.334889,
"FRA","GDP","TOT","USD_CAP","A","1983",12062.20014,
"FRA","GDP","TOT","USD_CAP","A","1984",12624.890227,
"FRA","GDP","TOT","USD_CAP","A","1985",13169.628576,
"FRA","GDP","TOT","USD_CAP","A","1986",13678.853418,
"FRA","GDP","TOT","USD_CAP","A","1987",14298.382473,
"FRA","GDP","TOT","USD_CAP","A","1988",15415.75365,
"FRA","GDP","TOT","USD_CAP","A","1989",16616.746609,
"FRA","GDP","TOT","USD_CAP","A","1990",17645.96453,
"FRA","GDP","TOT","USD_CAP","A","1991",18341.987902,
"FRA","GDP","TOT","USD_CAP","A","1992",18965.43462,
"FRA","GDP","TOT","USD_CAP","A","1993",19209.673379,
"FRA","GDP","TOT","USD_CAP","A","1994",20008.098899,
"FRA","GDP","TOT","USD_CAP","A","1995",20782.665875,
"FRA","GDP","TOT","USD_CAP","A","1996",21362.732661,
"FRA","GDP","TOT","USD_CAP","A","1997",22247.339246,
"FRA","GDP","TOT","USD_CAP","A","1998",23363.975956,
"FRA","GDP","TOT","USD_CAP","A","1999",24311.403864,
"FRA","GDP","TOT","USD_CAP","A","2000",26099.7352,
"FRA","GDP","TOT","USD_CAP","A","2001",27499.541566,
"FRA","GDP","TOT","USD_CAP","A","2002",28528.156107,
"FRA","GDP","TOT","USD_CAP","A","2003",28178.57676,
"FRA","GDP","TOT","USD_CAP","A","2004",29065.215266,
"FRA","GDP","TOT","USD_CAP","A","2005",30504.058784,
"FRA","GDP","TOT","USD_CAP","A","2006",32472.263308,
"FRA","GDP","TOT","USD_CAP","A","2007",34132.697684,
"FRA","GDP","TOT","USD_CAP","A","2008",35102.870428,
"FRA","GDP","TOT","USD_CAP","A","2009",34686.479663,
"FRA","GDP","TOT","USD_CAP","A","2010",35910.195851,
"FRA","GDP","TOT","USD_CAP","A","2011",37447.949543,
"FRA","GDP","TOT","USD_CAP","A","2012",37684.198067,
"FRA","GDP","TOT","USD_CAP","A","2013",39528.473644,
"FRA","GDP","TOT","USD_CAP","A","2014",40144.059485,
"FRA","GDP","TOT","USD_CAP","A","2015",40829.893311,
"FRA","GDP","TOT","USD_CAP","A","2016",42855.944562,
"FRA","GDP","TOT","USD_CAP","A","2017",44444.934559,
"FRA","GDP","TOT","USD_CAP","A","2018",46336.933985,
"FRA","GDP","TOT","USD_CAP","A","2019",50226.680167,
"FRA","GDP","TOT","USD_CAP","A","2020",47982.359606,
"FRA","GDP","TOT","USD_CAP","A","2021",51023.082095,"P"
"FRA","GDP","TOT","USD_CAP","A","2022",54988.881441,"P"
