"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DEU","IMMIGINFLOW","TOT","NBR","A","2013",457904,
"DEU","IMMIGINFLOW","TOT","NBR","A","2014",572503,
"DEU","IMMIGINFLOW","TOT","NBR","A","2015",684422,
"DEU","IMMIGINFLOW","TOT","NBR","A","2016",1051915,
"DEU","IMMIGINFLOW","TOT","NBR","A","2017",860955,
"DEU","IMMIGINFLOW","TOT","NBR","A","2018",633516,
"DEU","IMMIGINFLOW","TOT","NBR","A","2019",620448,
"DEU","IMMIGINFLOW","TOT","NBR","A","2020",499510,
"DEU","IMMIGINFLOW","TOT","NBR","A","2021",531525,
"DEU","IMMIGINFLOW","TOT","NBR","A","2022",641076,
"IRL","IMMIGINFLOW","TOT","NBR","A","2002",43510,
"IRL","IMMIGINFLOW","TOT","NBR","A","2003",43150,
"IRL","IMMIGINFLOW","TOT","NBR","A","2004",24741,
"IRL","IMMIGINFLOW","TOT","NBR","A","2005",66100,
"IRL","IMMIGINFLOW","TOT","NBR","A","2006",85909,
"IRL","IMMIGINFLOW","TOT","NBR","A","2007",82575,
"IRL","IMMIGINFLOW","TOT","NBR","A","2008",61096,
"IRL","IMMIGINFLOW","TOT","NBR","A","2009",33008,
"IRL","IMMIGINFLOW","TOT","NBR","A","2010",23457,
"IRL","IMMIGINFLOW","TOT","NBR","A","2011",24679,
"IRL","IMMIGINFLOW","TOT","NBR","A","2012",22149,
"IRL","IMMIGINFLOW","TOT","NBR","A","2013",23952,
"IRL","IMMIGINFLOW","TOT","NBR","A","2014",27566,
"IRL","IMMIGINFLOW","TOT","NBR","A","2015",36562,
"IRL","IMMIGINFLOW","TOT","NBR","A","2016",42411,
"IRL","IMMIGINFLOW","TOT","NBR","A","2017",40367,
"IRL","IMMIGINFLOW","TOT","NBR","A","2018",45521,
"IRL","IMMIGINFLOW","TOT","NBR","A","2019",51373,
"IRL","IMMIGINFLOW","TOT","NBR","A","2020",42545,
"IRL","IMMIGINFLOW","TOT","NBR","A","2021",38130,
"IRL","IMMIGINFLOW","TOT","NBR","A","2022",67271,
"ITA","IMMIGINFLOW","TOT","NBR","A","2003",108538,
"ITA","IMMIGINFLOW","TOT","NBR","A","2004",153845,
"ITA","IMMIGINFLOW","TOT","NBR","A","2005",172563,
"ITA","IMMIGINFLOW","TOT","NBR","A","2006",163210,
"ITA","IMMIGINFLOW","TOT","NBR","A","2007",560006,
"ITA","IMMIGINFLOW","TOT","NBR","A","2008",553702,
"ITA","IMMIGINFLOW","TOT","NBR","A","2009",432771,
"ITA","IMMIGINFLOW","TOT","NBR","A","2010",644691,
"ITA","IMMIGINFLOW","TOT","NBR","A","2011",372846,
"ITA","IMMIGINFLOW","TOT","NBR","A","2012",309333,
"ITA","IMMIGINFLOW","TOT","NBR","A","2013",280061,
"ITA","IMMIGINFLOW","TOT","NBR","A","2014",244622,
"ITA","IMMIGINFLOW","TOT","NBR","A","2015",223055,
"ITA","IMMIGINFLOW","TOT","NBR","A","2016",214002,
"ITA","IMMIGINFLOW","TOT","NBR","A","2017",220095,
"ITA","IMMIGINFLOW","TOT","NBR","A","2018",206603,
"ITA","IMMIGINFLOW","TOT","NBR","A","2019",193971,
"ITA","IMMIGINFLOW","TOT","NBR","A","2020",126507,
"ITA","IMMIGINFLOW","TOT","NBR","A","2021",241248,
"ITA","IMMIGINFLOW","TOT","NBR","A","2022",271561,
"JPN","IMMIGINFLOW","TOT","NBR","A","1995",0,
"JPN","IMMIGINFLOW","TOT","NBR","A","1996",0,
"JPN","IMMIGINFLOW","TOT","NBR","A","1997",0,
"JPN","IMMIGINFLOW","TOT","NBR","A","1998",75706,
"JPN","IMMIGINFLOW","TOT","NBR","A","1999",81805,
"JPN","IMMIGINFLOW","TOT","NBR","A","2000",107853,
"JPN","IMMIGINFLOW","TOT","NBR","A","2001",88480,
"JPN","IMMIGINFLOW","TOT","NBR","A","2002",90235,
"JPN","IMMIGINFLOW","TOT","NBR","A","2003",105022,
"JPN","IMMIGINFLOW","TOT","NBR","A","2004",112470,
"JPN","IMMIGINFLOW","TOT","NBR","A","2005",117023,
"JPN","IMMIGINFLOW","TOT","NBR","A","2006",122489,
"JPN","IMMIGINFLOW","TOT","NBR","A","2007",125634,
"JPN","IMMIGINFLOW","TOT","NBR","A","2008",113097,
"JPN","IMMIGINFLOW","TOT","NBR","A","2009",79763,
"JPN","IMMIGINFLOW","TOT","NBR","A","2010",69051,
"JPN","IMMIGINFLOW","TOT","NBR","A","2011",74928,
"JPN","IMMIGINFLOW","TOT","NBR","A","2012",81343,
"JPN","IMMIGINFLOW","TOT","NBR","A","2013",71641,
"JPN","IMMIGINFLOW","TOT","NBR","A","2014",80771,
"JPN","IMMIGINFLOW","TOT","NBR","A","2015",97538,
"JPN","IMMIGINFLOW","TOT","NBR","A","2016",108988,
"JPN","IMMIGINFLOW","TOT","NBR","A","2017",114213,
"JPN","IMMIGINFLOW","TOT","NBR","A","2018",130628,
"JPN","IMMIGINFLOW","TOT","NBR","A","2019",149596,
"JPN","IMMIGINFLOW","TOT","NBR","A","2020",105405,
"JPN","IMMIGINFLOW","TOT","NBR","A","2021",67067,
"JPN","IMMIGINFLOW","TOT","NBR","A","2022",105771,
"KOR","IMMIGINFLOW","TOT","NBR","A","2000",7970,
"KOR","IMMIGINFLOW","TOT","NBR","A","2001",8000,
"KOR","IMMIGINFLOW","TOT","NBR","A","2002",12943,
"KOR","IMMIGINFLOW","TOT","NBR","A","2003",19349,
"KOR","IMMIGINFLOW","TOT","NBR","A","2004",28662,
"KOR","IMMIGINFLOW","TOT","NBR","A","2005",33516,
"KOR","IMMIGINFLOW","TOT","NBR","A","2006",32947,
"KOR","IMMIGINFLOW","TOT","NBR","A","2007",34168,
"KOR","IMMIGINFLOW","TOT","NBR","A","2008",35111,
"KOR","IMMIGINFLOW","TOT","NBR","A","2009",32441,
"KOR","IMMIGINFLOW","TOT","NBR","A","2010",45708,
"KOR","IMMIGINFLOW","TOT","NBR","A","2011",52524,
"KOR","IMMIGINFLOW","TOT","NBR","A","2012",50592,
"KOR","IMMIGINFLOW","TOT","NBR","A","2013",58739,
"KOR","IMMIGINFLOW","TOT","NBR","A","2014",67256,
"KOR","IMMIGINFLOW","TOT","NBR","A","2015",70042,
"KOR","IMMIGINFLOW","TOT","NBR","A","2016",77641,
"KOR","IMMIGINFLOW","TOT","NBR","A","2017",75316,
"KOR","IMMIGINFLOW","TOT","NBR","A","2018",81174,
"KOR","IMMIGINFLOW","TOT","NBR","A","2019",78055,
"KOR","IMMIGINFLOW","TOT","NBR","A","2020",57281,
"KOR","IMMIGINFLOW","TOT","NBR","A","2021",53794,
"KOR","IMMIGINFLOW","TOT","NBR","A","2022",61720,
"MEX","IMMIGINFLOW","TOT","NBR","A","1996",3495,
"MEX","IMMIGINFLOW","TOT","NBR","A","1997",4127,
"MEX","IMMIGINFLOW","TOT","NBR","A","1998",4369,
"MEX","IMMIGINFLOW","TOT","NBR","A","1999",5371,
"MEX","IMMIGINFLOW","TOT","NBR","A","2000",6414,
"MEX","IMMIGINFLOW","TOT","NBR","A","2001",8053,
"MEX","IMMIGINFLOW","TOT","NBR","A","2002",5828,
"MEX","IMMIGINFLOW","TOT","NBR","A","2003",4817,
"MEX","IMMIGINFLOW","TOT","NBR","A","2004",8513,
"MEX","IMMIGINFLOW","TOT","NBR","A","2005",9172,
"MEX","IMMIGINFLOW","TOT","NBR","A","2006",6874,
"MEX","IMMIGINFLOW","TOT","NBR","A","2007",6820,
"MEX","IMMIGINFLOW","TOT","NBR","A","2008",15103,
"MEX","IMMIGINFLOW","TOT","NBR","A","2009",23852,
"MEX","IMMIGINFLOW","TOT","NBR","A","2010",26402,
"MEX","IMMIGINFLOW","TOT","NBR","A","2011",21726,
"MEX","IMMIGINFLOW","TOT","NBR","A","2012",20950,
"MEX","IMMIGINFLOW","TOT","NBR","A","2013",54969,
"MEX","IMMIGINFLOW","TOT","NBR","A","2014",43481,
"MEX","IMMIGINFLOW","TOT","NBR","A","2015",34406,
"MEX","IMMIGINFLOW","TOT","NBR","A","2016",35906,
"MEX","IMMIGINFLOW","TOT","NBR","A","2017",32639,
"MEX","IMMIGINFLOW","TOT","NBR","A","2018",37000,
"MEX","IMMIGINFLOW","TOT","NBR","A","2019",40543,
"MEX","IMMIGINFLOW","TOT","NBR","A","2020",58430,
"MEX","IMMIGINFLOW","TOT","NBR","A","2021",67740,
"MEX","IMMIGINFLOW","TOT","NBR","A","2022",74109,
"NLD","IMMIGINFLOW","TOT","NBR","A","1995",40994,
"NLD","IMMIGINFLOW","TOT","NBR","A","1996",51070,
"NLD","IMMIGINFLOW","TOT","NBR","A","1997",67825,
"NLD","IMMIGINFLOW","TOT","NBR","A","1998",70869,
"NLD","IMMIGINFLOW","TOT","NBR","A","1999",60249,
"NLD","IMMIGINFLOW","TOT","NBR","A","2000",69417,
"NLD","IMMIGINFLOW","TOT","NBR","A","2001",73197,
"NLD","IMMIGINFLOW","TOT","NBR","A","2002",69781,
"NLD","IMMIGINFLOW","TOT","NBR","A","2003",67963,
"NLD","IMMIGINFLOW","TOT","NBR","A","2004",68592,
"NLD","IMMIGINFLOW","TOT","NBR","A","2005",73338,
"NLD","IMMIGINFLOW","TOT","NBR","A","2006",77677,
"NLD","IMMIGINFLOW","TOT","NBR","A","2007",82153,
"NLD","IMMIGINFLOW","TOT","NBR","A","2008",96214,
"NLD","IMMIGINFLOW","TOT","NBR","A","2009",83165,
"NLD","IMMIGINFLOW","TOT","NBR","A","2010",85926,
"NLD","IMMIGINFLOW","TOT","NBR","A","2011",91416,
"NLD","IMMIGINFLOW","TOT","NBR","A","2012",90531,
"NLD","IMMIGINFLOW","TOT","NBR","A","2013",100649,
"NLD","IMMIGINFLOW","TOT","NBR","A","2014",111770,
"NLD","IMMIGINFLOW","TOT","NBR","A","2015",126844,
"NLD","IMMIGINFLOW","TOT","NBR","A","2016",138527,
"NLD","IMMIGINFLOW","TOT","NBR","A","2017",148009,
"NLD","IMMIGINFLOW","TOT","NBR","A","2018",147703,
"NLD","IMMIGINFLOW","TOT","NBR","A","2019",163095,
"NLD","IMMIGINFLOW","TOT","NBR","A","2020",132784,
"NLD","IMMIGINFLOW","TOT","NBR","A","2021",170848,
"NLD","IMMIGINFLOW","TOT","NBR","A","2022",207483,
"NZL","IMMIGINFLOW","TOT","NBR","A","2001",59979,
"NZL","IMMIGINFLOW","TOT","NBR","A","2002",55046,
"NZL","IMMIGINFLOW","TOT","NBR","A","2003",50563,
"NZL","IMMIGINFLOW","TOT","NBR","A","2004",44096,
"NZL","IMMIGINFLOW","TOT","NBR","A","2005",61512,
"NZL","IMMIGINFLOW","TOT","NBR","A","2006",56727,
"NZL","IMMIGINFLOW","TOT","NBR","A","2007",53949,
"NZL","IMMIGINFLOW","TOT","NBR","A","2008",53190,
"NZL","IMMIGINFLOW","TOT","NBR","A","2009",48868,
"NZL","IMMIGINFLOW","TOT","NBR","A","2010",48488,
"NZL","IMMIGINFLOW","TOT","NBR","A","2011",44493,
"NZL","IMMIGINFLOW","TOT","NBR","A","2012",42682,
"NZL","IMMIGINFLOW","TOT","NBR","A","2013",45067,
"NZL","IMMIGINFLOW","TOT","NBR","A","2014",49945,
"NZL","IMMIGINFLOW","TOT","NBR","A","2015",54548,
"NZL","IMMIGINFLOW","TOT","NBR","A","2016",55695,
"NZL","IMMIGINFLOW","TOT","NBR","A","2017",47197,
"NZL","IMMIGINFLOW","TOT","NBR","A","2018",45086,
"NZL","IMMIGINFLOW","TOT","NBR","A","2019",38327,
"NZL","IMMIGINFLOW","TOT","NBR","A","2020",35691,
"NZL","IMMIGINFLOW","TOT","NBR","A","2021",35381,
"NZL","IMMIGINFLOW","TOT","NBR","A","2022",154744,
"NOR","IMMIGINFLOW","TOT","NBR","A","2002",0,
"NOR","IMMIGINFLOW","TOT","NBR","A","2003",23895,
"NOR","IMMIGINFLOW","TOT","NBR","A","2004",27283,
"NOR","IMMIGINFLOW","TOT","NBR","A","2005",26869,
"NOR","IMMIGINFLOW","TOT","NBR","A","2006",32926,
"NOR","IMMIGINFLOW","TOT","NBR","A","2007",50121,
"NOR","IMMIGINFLOW","TOT","NBR","A","2008",49500,
"NOR","IMMIGINFLOW","TOT","NBR","A","2009",43300,
"NOR","IMMIGINFLOW","TOT","NBR","A","2010",54116,
"NOR","IMMIGINFLOW","TOT","NBR","A","2011",59753,
"NOR","IMMIGINFLOW","TOT","NBR","A","2012",57484,
"NOR","IMMIGINFLOW","TOT","NBR","A","2013",56649,
"NOR","IMMIGINFLOW","TOT","NBR","A","2014",68061,
"NOR","IMMIGINFLOW","TOT","NBR","A","2015",61450,
"NOR","IMMIGINFLOW","TOT","NBR","A","2016",65084,
"NOR","IMMIGINFLOW","TOT","NBR","A","2017",55276,
"NOR","IMMIGINFLOW","TOT","NBR","A","2018",46344,
"NOR","IMMIGINFLOW","TOT","NBR","A","2019",46550,
"NOR","IMMIGINFLOW","TOT","NBR","A","2020",33213,
"NOR","IMMIGINFLOW","TOT","NBR","A","2021",38599,
"NOR","IMMIGINFLOW","TOT","NBR","A","2022",43458,
"PRT","IMMIGINFLOW","TOT","NBR","A","1999",6646,
"PRT","IMMIGINFLOW","TOT","NBR","A","2000",11898,
"PRT","IMMIGINFLOW","TOT","NBR","A","2001",10376,
"PRT","IMMIGINFLOW","TOT","NBR","A","2002",10081,
"PRT","IMMIGINFLOW","TOT","NBR","A","2003",8588,
"PRT","IMMIGINFLOW","TOT","NBR","A","2004",10760,
"PRT","IMMIGINFLOW","TOT","NBR","A","2005",9130,
"PRT","IMMIGINFLOW","TOT","NBR","A","2006",23392,
"PRT","IMMIGINFLOW","TOT","NBR","A","2007",22762,
"PRT","IMMIGINFLOW","TOT","NBR","A","2008",51247,
"PRT","IMMIGINFLOW","TOT","NBR","A","2009",36076,
"PRT","IMMIGINFLOW","TOT","NBR","A","2010",41416,
"PRT","IMMIGINFLOW","TOT","NBR","A","2011",35076,
"PRT","IMMIGINFLOW","TOT","NBR","A","2012",28157,
"PRT","IMMIGINFLOW","TOT","NBR","A","2013",26671,
"PRT","IMMIGINFLOW","TOT","NBR","A","2014",30812,
"PRT","IMMIGINFLOW","TOT","NBR","A","2015",33640,
"PRT","IMMIGINFLOW","TOT","NBR","A","2016",39153,
"PRT","IMMIGINFLOW","TOT","NBR","A","2017",51279,
"PRT","IMMIGINFLOW","TOT","NBR","A","2018",78717,
"PRT","IMMIGINFLOW","TOT","NBR","A","2019",106679,
"PRT","IMMIGINFLOW","TOT","NBR","A","2020",84714,
"PRT","IMMIGINFLOW","TOT","NBR","A","2021",93738,
"PRT","IMMIGINFLOW","TOT","NBR","A","2022",120805,
"ESP","IMMIGINFLOW","TOT","NBR","A","2006",563165,
"ESP","IMMIGINFLOW","TOT","NBR","A","2007",645617,
