"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","TAXREV","TOT","PC_GDP","A","1968",34.149,
"AUT","TAXREV","TOT","PC_GDP","A","1969",34.6,
"AUT","TAXREV","TOT","PC_GDP","A","1970",33.586,
"AUT","TAXREV","TOT","PC_GDP","A","1971",34.26,
"AUT","TAXREV","TOT","PC_GDP","A","1972",34.678,
"AUT","TAXREV","TOT","PC_GDP","A","1973",34.849,
"AUT","TAXREV","TOT","PC_GDP","A","1974",35.825,
"AUT","TAXREV","TOT","PC_GDP","A","1975",36.335,
"AUT","TAXREV","TOT","PC_GDP","A","1976",36.205,
"AUT","TAXREV","TOT","PC_GDP","A","1977",36.549,
"AUT","TAXREV","TOT","PC_GDP","A","1978",38.69,
"AUT","TAXREV","TOT","PC_GDP","A","1979",38.095,
"AUT","TAXREV","TOT","PC_GDP","A","1980",38.573,
"AUT","TAXREV","TOT","PC_GDP","A","1981",39.647,
"AUT","TAXREV","TOT","PC_GDP","A","1982",38.423,
"AUT","TAXREV","TOT","PC_GDP","A","1983",38.114,
"AUT","TAXREV","TOT","PC_GDP","A","1984",39.774,
"AUT","TAXREV","TOT","PC_GDP","A","1985",40.436,
"AUT","TAXREV","TOT","PC_GDP","A","1986",40.34,
"AUT","TAXREV","TOT","PC_GDP","A","1987",39.959,
"AUT","TAXREV","TOT","PC_GDP","A","1988",39.96,
"AUT","TAXREV","TOT","PC_GDP","A","1989",38.945,
"AUT","TAXREV","TOT","PC_GDP","A","1990",39.288,
"AUT","TAXREV","TOT","PC_GDP","A","1991",39.748,
"AUT","TAXREV","TOT","PC_GDP","A","1992",41.282,
"AUT","TAXREV","TOT","PC_GDP","A","1993",41.688,
"AUT","TAXREV","TOT","PC_GDP","A","1994",41.701,
"AUT","TAXREV","TOT","PC_GDP","A","1995",41.271,
"AUT","TAXREV","TOT","PC_GDP","A","1996",42.641,
"AUT","TAXREV","TOT","PC_GDP","A","1997",43.44,
"AUT","TAXREV","TOT","PC_GDP","A","1998",43.447,
"AUT","TAXREV","TOT","PC_GDP","A","1999",43.09,
"AUT","TAXREV","TOT","PC_GDP","A","2000",42.285,
"AUT","TAXREV","TOT","PC_GDP","A","2001",43.886,
"AUT","TAXREV","TOT","PC_GDP","A","2002",42.697,
"AUT","TAXREV","TOT","PC_GDP","A","2003",42.409,
"AUT","TAXREV","TOT","PC_GDP","A","2004",41.958,
"AUT","TAXREV","TOT","PC_GDP","A","2005",41.012,
"AUT","TAXREV","TOT","PC_GDP","A","2006",40.408,
"AUT","TAXREV","TOT","PC_GDP","A","2007",40.548,
"AUT","TAXREV","TOT","PC_GDP","A","2008",41.391,
"AUT","TAXREV","TOT","PC_GDP","A","2009",40.98,
"AUT","TAXREV","TOT","PC_GDP","A","2010",40.958,
"AUT","TAXREV","TOT","PC_GDP","A","2011",41.119,
"AUT","TAXREV","TOT","PC_GDP","A","2012",41.767,
"AUT","TAXREV","TOT","PC_GDP","A","2013",42.635,
"AUT","TAXREV","TOT","PC_GDP","A","2014",42.699,
"AUT","TAXREV","TOT","PC_GDP","A","2015",43.126,
"AUT","TAXREV","TOT","PC_GDP","A","2016",41.753,
"AUT","TAXREV","TOT","PC_GDP","A","2017",41.871,
"AUT","TAXREV","TOT","PC_GDP","A","2018",42.244,
"AUT","TAXREV","TOT","PC_GDP","A","2019",42.577,
"AUT","TAXREV","TOT","PC_GDP","A","2020",42.232,
"AUT","TAXREV","TOT","PC_GDP","A","2021",43.46,
"BEL","TAXREV","TOT","PC_GDP","A","1965",30.789,
"BEL","TAXREV","TOT","PC_GDP","A","1966",32.899,
"BEL","TAXREV","TOT","PC_GDP","A","1967",33.561,
"BEL","TAXREV","TOT","PC_GDP","A","1968",34.381,
"BEL","TAXREV","TOT","PC_GDP","A","1969",34.558,
"BEL","TAXREV","TOT","PC_GDP","A","1970",33.425,
"BEL","TAXREV","TOT","PC_GDP","A","1971",34.559,
"BEL","TAXREV","TOT","PC_GDP","A","1972",34.407,
"BEL","TAXREV","TOT","PC_GDP","A","1973",35.52,
"BEL","TAXREV","TOT","PC_GDP","A","1974",36.406,
"BEL","TAXREV","TOT","PC_GDP","A","1975",38.942,
"BEL","TAXREV","TOT","PC_GDP","A","1976",39.142,
"BEL","TAXREV","TOT","PC_GDP","A","1977",41.064,
"BEL","TAXREV","TOT","PC_GDP","A","1978",41.642,
"BEL","TAXREV","TOT","PC_GDP","A","1979",42.397,
"BEL","TAXREV","TOT","PC_GDP","A","1980",40.726,
"BEL","TAXREV","TOT","PC_GDP","A","1981",40.99,
"BEL","TAXREV","TOT","PC_GDP","A","1982",42.209,
"BEL","TAXREV","TOT","PC_GDP","A","1983",42.91,
"BEL","TAXREV","TOT","PC_GDP","A","1984",43.627,
"BEL","TAXREV","TOT","PC_GDP","A","1985",43.714,
"BEL","TAXREV","TOT","PC_GDP","A","1986",43.461,
"BEL","TAXREV","TOT","PC_GDP","A","1987",44.093,
"BEL","TAXREV","TOT","PC_GDP","A","1988",42.775,
"BEL","TAXREV","TOT","PC_GDP","A","1989",40.957,
"BEL","TAXREV","TOT","PC_GDP","A","1990",41.393,
"BEL","TAXREV","TOT","PC_GDP","A","1991",41.608,
"BEL","TAXREV","TOT","PC_GDP","A","1992",41.18,
"BEL","TAXREV","TOT","PC_GDP","A","1993",42.632,
"BEL","TAXREV","TOT","PC_GDP","A","1994",42.913,
"BEL","TAXREV","TOT","PC_GDP","A","1995",42.837,
"BEL","TAXREV","TOT","PC_GDP","A","1996",43.351,
"BEL","TAXREV","TOT","PC_GDP","A","1997",43.812,
"BEL","TAXREV","TOT","PC_GDP","A","1998",44.437,
"BEL","TAXREV","TOT","PC_GDP","A","1999",44.239,
"BEL","TAXREV","TOT","PC_GDP","A","2000",43.849,
"BEL","TAXREV","TOT","PC_GDP","A","2001",43.692,
"BEL","TAXREV","TOT","PC_GDP","A","2002",43.913,
"BEL","TAXREV","TOT","PC_GDP","A","2003",43.344,
"BEL","TAXREV","TOT","PC_GDP","A","2004",43.471,
"BEL","TAXREV","TOT","PC_GDP","A","2005",43.357,
"BEL","TAXREV","TOT","PC_GDP","A","2006",43.218,
"BEL","TAXREV","TOT","PC_GDP","A","2007",42.92,
"BEL","TAXREV","TOT","PC_GDP","A","2008",43.593,
"BEL","TAXREV","TOT","PC_GDP","A","2009",42.699,
"BEL","TAXREV","TOT","PC_GDP","A","2010",42.882,
"BEL","TAXREV","TOT","PC_GDP","A","2011",43.508,
"BEL","TAXREV","TOT","PC_GDP","A","2012",44.331,
"BEL","TAXREV","TOT","PC_GDP","A","2013",45.033,
"BEL","TAXREV","TOT","PC_GDP","A","2014",44.75,
"BEL","TAXREV","TOT","PC_GDP","A","2015",44.115,
"BEL","TAXREV","TOT","PC_GDP","A","2016",43.288,
"BEL","TAXREV","TOT","PC_GDP","A","2017",43.797,
"BEL","TAXREV","TOT","PC_GDP","A","2018",43.82,
"BEL","TAXREV","TOT","PC_GDP","A","2019",42.41,
"BEL","TAXREV","TOT","PC_GDP","A","2020",42.494,
"BEL","TAXREV","TOT","PC_GDP","A","2021",42.015,
"CAN","TAXREV","TOT","PC_GDP","A","1965",24.976,
"CAN","TAXREV","TOT","PC_GDP","A","1966",25.988,
"CAN","TAXREV","TOT","PC_GDP","A","1967",26.97,
"CAN","TAXREV","TOT","PC_GDP","A","1968",27.753,
"CAN","TAXREV","TOT","PC_GDP","A","1969",29.865,
"CAN","TAXREV","TOT","PC_GDP","A","1970",29.881,
"CAN","TAXREV","TOT","PC_GDP","A","1971",29.417,
"CAN","TAXREV","TOT","PC_GDP","A","1972",29.934,
"CAN","TAXREV","TOT","PC_GDP","A","1973",29.53,
"CAN","TAXREV","TOT","PC_GDP","A","1974",32.036,
"CAN","TAXREV","TOT","PC_GDP","A","1975",31.136,
"CAN","TAXREV","TOT","PC_GDP","A","1976",30.576,
"CAN","TAXREV","TOT","PC_GDP","A","1977",29.825,
"CAN","TAXREV","TOT","PC_GDP","A","1978",29.555,
"CAN","TAXREV","TOT","PC_GDP","A","1979",29.341,
"CAN","TAXREV","TOT","PC_GDP","A","1980",30.322,
"CAN","TAXREV","TOT","PC_GDP","A","1981",32.511,
"CAN","TAXREV","TOT","PC_GDP","A","1982",32.323,
"CAN","TAXREV","TOT","PC_GDP","A","1983",31.761,
"CAN","TAXREV","TOT","PC_GDP","A","1984",31.709,
"CAN","TAXREV","TOT","PC_GDP","A","1985",31.613,
"CAN","TAXREV","TOT","PC_GDP","A","1986",32.352,
"CAN","TAXREV","TOT","PC_GDP","A","1987",33.313,
"CAN","TAXREV","TOT","PC_GDP","A","1988",33.032,
"CAN","TAXREV","TOT","PC_GDP","A","1989",34.126,
"CAN","TAXREV","TOT","PC_GDP","A","1990",35.072,
"CAN","TAXREV","TOT","PC_GDP","A","1991",35.503,
"CAN","TAXREV","TOT","PC_GDP","A","1992",35.067,
"CAN","TAXREV","TOT","PC_GDP","A","1993",34.444,
"CAN","TAXREV","TOT","PC_GDP","A","1994",34.403,
"CAN","TAXREV","TOT","PC_GDP","A","1995",34.628,
"CAN","TAXREV","TOT","PC_GDP","A","1996",34.941,
"CAN","TAXREV","TOT","PC_GDP","A","1997",35.791,
"CAN","TAXREV","TOT","PC_GDP","A","1998",35.711,
"CAN","TAXREV","TOT","PC_GDP","A","1999",35.487,
"CAN","TAXREV","TOT","PC_GDP","A","2000",34.673,
"CAN","TAXREV","TOT","PC_GDP","A","2001",34.085,
"CAN","TAXREV","TOT","PC_GDP","A","2002",33.081,
"CAN","TAXREV","TOT","PC_GDP","A","2003",32.7,
"CAN","TAXREV","TOT","PC_GDP","A","2004",32.713,
"CAN","TAXREV","TOT","PC_GDP","A","2005",32.661,
"CAN","TAXREV","TOT","PC_GDP","A","2006",32.725,
"CAN","TAXREV","TOT","PC_GDP","A","2007",32.495,
"CAN","TAXREV","TOT","PC_GDP","A","2008",31.235,
"CAN","TAXREV","TOT","PC_GDP","A","2009",32.346,
"CAN","TAXREV","TOT","PC_GDP","A","2010",31.007,
"CAN","TAXREV","TOT","PC_GDP","A","2011",30.803,
"CAN","TAXREV","TOT","PC_GDP","A","2012",31.177,
"CAN","TAXREV","TOT","PC_GDP","A","2013",31.132,
"CAN","TAXREV","TOT","PC_GDP","A","2014",31.266,
"CAN","TAXREV","TOT","PC_GDP","A","2015",32.82,
"CAN","TAXREV","TOT","PC_GDP","A","2016",33.258,
"CAN","TAXREV","TOT","PC_GDP","A","2017",33.044,
"CAN","TAXREV","TOT","PC_GDP","A","2018",33.495,
"CAN","TAXREV","TOT","PC_GDP","A","2019",33.079,
"CAN","TAXREV","TOT","PC_GDP","A","2020",34.258,
"CAN","TAXREV","TOT","PC_GDP","A","2021",33.249,
"CZE","TAXREV","TOT","PC_GDP","A","1993",36.732,
"CZE","TAXREV","TOT","PC_GDP","A","1994",35.479,
"CZE","TAXREV","TOT","PC_GDP","A","1995",34.497,
"CZE","TAXREV","TOT","PC_GDP","A","1996",33.108,
"CZE","TAXREV","TOT","PC_GDP","A","1997",33.396,
"CZE","TAXREV","TOT","PC_GDP","A","1998",32.298,
"CZE","TAXREV","TOT","PC_GDP","A","1999",33.122,
"CZE","TAXREV","TOT","PC_GDP","A","2000",32.335,
"CZE","TAXREV","TOT","PC_GDP","A","2001",32.405,
"CZE","TAXREV","TOT","PC_GDP","A","2002",33.275,
"CZE","TAXREV","TOT","PC_GDP","A","2003",34.099,
"CZE","TAXREV","TOT","PC_GDP","A","2004",34.495,
"CZE","TAXREV","TOT","PC_GDP","A","2005",34.234,
"CZE","TAXREV","TOT","PC_GDP","A","2006",33.842,
"CZE","TAXREV","TOT","PC_GDP","A","2007",34.102,
"CZE","TAXREV","TOT","PC_GDP","A","2008",33.298,
"CZE","TAXREV","TOT","PC_GDP","A","2009",32.088,
"CZE","TAXREV","TOT","PC_GDP","A","2010",32.229,
"CZE","TAXREV","TOT","PC_GDP","A","2011",33.025,
"CZE","TAXREV","TOT","PC_GDP","A","2012",33.438,
"CZE","TAXREV","TOT","PC_GDP","A","2013",33.71,
"CZE","TAXREV","TOT","PC_GDP","A","2014",32.851,
"CZE","TAXREV","TOT","PC_GDP","A","2015",33.134,
"CZE","TAXREV","TOT","PC_GDP","A","2016",34.031,
"CZE","TAXREV","TOT","PC_GDP","A","2017",34.438,
"CZE","TAXREV","TOT","PC_GDP","A","2018",34.975,
"CZE","TAXREV","TOT","PC_GDP","A","2019",34.778,
"CZE","TAXREV","TOT","PC_GDP","A","2020",34.727,
"CZE","TAXREV","TOT","PC_GDP","A","2021",33.842,
"DNK","TAXREV","TOT","PC_GDP","A","1965",29.125,
"DNK","TAXREV","TOT","PC_GDP","A","1966",29.673,
"DNK","TAXREV","TOT","PC_GDP","A","1967",30.156,
"DNK","TAXREV","TOT","PC_GDP","A","1968",32.897,
"DNK","TAXREV","TOT","PC_GDP","A","1969",32.506,
"DNK","TAXREV","TOT","PC_GDP","A","1970",36.866,
"DNK","TAXREV","TOT","PC_GDP","A","1971",39.792,
"DNK","TAXREV","TOT","PC_GDP","A","1972",39.392,
"DNK","TAXREV","TOT","PC_GDP","A","1973",38.852,
"DNK","TAXREV","TOT","PC_GDP","A","1974",40.721,
"DNK","TAXREV","TOT","PC_GDP","A","1975",37.096,
"DNK","TAXREV","TOT","PC_GDP","A","1976",38.09,
"DNK","TAXREV","TOT","PC_GDP","A","1977",38.539,
"DNK","TAXREV","TOT","PC_GDP","A","1978",39.729,
"DNK","TAXREV","TOT","PC_GDP","A","1979",40.784,
"DNK","TAXREV","TOT","PC_GDP","A","1980",41.499,
"DNK","TAXREV","TOT","PC_GDP","A","1981",41.035,
"DNK","TAXREV","TOT","PC_GDP","A","1982",39.848,
"DNK","TAXREV","TOT","PC_GDP","A","1983",41.478,
"DNK","TAXREV","TOT","PC_GDP","A","1984",42.616,
"DNK","TAXREV","TOT","PC_GDP","A","1985",43.905,
"DNK","TAXREV","TOT","PC_GDP","A","1986",46.128,
"DNK","TAXREV","TOT","PC_GDP","A","1987",46.761,
"DNK","TAXREV","TOT","PC_GDP","A","1988",47.224,
"DNK","TAXREV","TOT","PC_GDP","A","1989",46.039,
"DNK","TAXREV","TOT","PC_GDP","A","1990",44.397,
"DNK","TAXREV","TOT","PC_GDP","A","1991",43.777,
"DNK","TAXREV","TOT","PC_GDP","A","1992",44.136,
"DNK","TAXREV","TOT","PC_GDP","A","1993",45.462,
"DNK","TAXREV","TOT","PC_GDP","A","1994",46.529,
"DNK","TAXREV","TOT","PC_GDP","A","1995",46.499,
"DNK","TAXREV","TOT","PC_GDP","A","1996",46.713,
"DNK","TAXREV","TOT","PC_GDP","A","1997",46.727,
"DNK","TAXREV","TOT","PC_GDP","A","1998",47.298,
"DNK","TAXREV","TOT","PC_GDP","A","1999",47.875,
"DNK","TAXREV","TOT","PC_GDP","A","2000",46.875,
"DNK","TAXREV","TOT","PC_GDP","A","2001",45.919,
"DNK","TAXREV","TOT","PC_GDP","A","2002",45.405,
"DNK","TAXREV","TOT","PC_GDP","A","2003",45.583,
"DNK","TAXREV","TOT","PC_GDP","A","2004",46.393,
"DNK","TAXREV","TOT","PC_GDP","A","2005",48.004,
"DNK","TAXREV","TOT","PC_GDP","A","2006",46.462,
"DNK","TAXREV","TOT","PC_GDP","A","2007",46.425,
"DNK","TAXREV","TOT","PC_GDP","A","2008",44.765,
"DNK","TAXREV","TOT","PC_GDP","A","2009",44.963,
"DNK","TAXREV","TOT","PC_GDP","A","2010",44.756,
"DNK","TAXREV","TOT","PC_GDP","A","2011",44.793,
"DNK","TAXREV","TOT","PC_GDP","A","2012",45.512,
"DNK","TAXREV","TOT","PC_GDP","A","2013",45.888,
"DNK","TAXREV","TOT","PC_GDP","A","2014",48.531,
"DNK","TAXREV","TOT","PC_GDP","A","2015",46.057,
"DNK","TAXREV","TOT","PC_GDP","A","2016",45.494,
"DNK","TAXREV","TOT","PC_GDP","A","2017",45.476,
"DNK","TAXREV","TOT","PC_GDP","A","2018",44.175,
"DNK","TAXREV","TOT","PC_GDP","A","2019",46.896,
"DNK","TAXREV","TOT","PC_GDP","A","2020",47.111,
"DNK","TAXREV","TOT","PC_GDP","A","2021",46.883,
"FIN","TAXREV","TOT","PC_GDP","A","1965",30.039,
"FIN","TAXREV","TOT","PC_GDP","A","1966",31.182,
"FIN","TAXREV","TOT","PC_GDP","A","1967",32.046,
"FIN","TAXREV","TOT","PC_GDP","A","1968",32.446,
"FIN","TAXREV","TOT","PC_GDP","A","1969",31.011,
"FIN","TAXREV","TOT","PC_GDP","A","1970",31.183,
"FIN","TAXREV","TOT","PC_GDP","A","1971",32.776,
"FIN","TAXREV","TOT","PC_GDP","A","1972",33.248,
"FIN","TAXREV","TOT","PC_GDP","A","1973",34.061,
"FIN","TAXREV","TOT","PC_GDP","A","1974",33.326,
"FIN","TAXREV","TOT","PC_GDP","A","1975",36.139,
"FIN","TAXREV","TOT","PC_GDP","A","1976",39.628,
"FIN","TAXREV","TOT","PC_GDP","A","1977",39.831,
"FIN","TAXREV","TOT","PC_GDP","A","1978",36.505,
"FIN","TAXREV","TOT","PC_GDP","A","1979",35.13,
"FIN","TAXREV","TOT","PC_GDP","A","1980",35.341,
"FIN","TAXREV","TOT","PC_GDP","A","1981",37.294,
"FIN","TAXREV","TOT","PC_GDP","A","1982",36.444,
"FIN","TAXREV","TOT","PC_GDP","A","1983",36.094,
"FIN","TAXREV","TOT","PC_GDP","A","1984",37.579,
"FIN","TAXREV","TOT","PC_GDP","A","1985",39.167,
"FIN","TAXREV","TOT","PC_GDP","A","1986",40.29,
"FIN","TAXREV","TOT","PC_GDP","A","1987",38.767,
"FIN","TAXREV","TOT","PC_GDP","A","1988",41.968,
"FIN","TAXREV","TOT","PC_GDP","A","1989",41.558,
"FIN","TAXREV","TOT","PC_GDP","A","1990",42.934,
"FIN","TAXREV","TOT","PC_GDP","A","1991",44.48,
"FIN","TAXREV","TOT","PC_GDP","A","1992",44,
"FIN","TAXREV","TOT","PC_GDP","A","1993",43.497,
"FIN","TAXREV","TOT","PC_GDP","A","1994",45.518,
"FIN","TAXREV","TOT","PC_GDP","A","1995",44.5,
"FIN","TAXREV","TOT","PC_GDP","A","1996",45.69,
"FIN","TAXREV","TOT","PC_GDP","A","1997",44.938,
"FIN","TAXREV","TOT","PC_GDP","A","1998",44.792,
"FIN","TAXREV","TOT","PC_GDP","A","1999",44.262,
"FIN","TAXREV","TOT","PC_GDP","A","2000",45.759,
"FIN","TAXREV","TOT","PC_GDP","A","2001",43.115,
"FIN","TAXREV","TOT","PC_GDP","A","2002",43.275,
"FIN","TAXREV","TOT","PC_GDP","A","2003",42.338,
"FIN","TAXREV","TOT","PC_GDP","A","2004",41.748,
"FIN","TAXREV","TOT","PC_GDP","A","2005",42.037,
"FIN","TAXREV","TOT","PC_GDP","A","2006",42.085,
"FIN","TAXREV","TOT","PC_GDP","A","2007",41.4,
"FIN","TAXREV","TOT","PC_GDP","A","2008",41.09,
"FIN","TAXREV","TOT","PC_GDP","A","2009",40.773,
"FIN","TAXREV","TOT","PC_GDP","A","2010",40.562,
"FIN","TAXREV","TOT","PC_GDP","A","2011",41.794,
"FIN","TAXREV","TOT","PC_GDP","A","2012",42.415,
"FIN","TAXREV","TOT","PC_GDP","A","2013",43.406,
"FIN","TAXREV","TOT","PC_GDP","A","2014",43.513,
"FIN","TAXREV","TOT","PC_GDP","A","2015",43.524,
"FIN","TAXREV","TOT","PC_GDP","A","2016",43.727,
"FIN","TAXREV","TOT","PC_GDP","A","2017",42.857,
"FIN","TAXREV","TOT","PC_GDP","A","2018",42.387,
"FIN","TAXREV","TOT","PC_GDP","A","2019",42.291,
"FIN","TAXREV","TOT","PC_GDP","A","2020",41.845,
"FIN","TAXREV","TOT","PC_GDP","A","2021",42.993,
"FRA","TAXREV","TOT","PC_GDP","A","1965",33.729,
"FRA","TAXREV","TOT","PC_GDP","A","1966",33.493,
"FRA","TAXREV","TOT","PC_GDP","A","1967",33.828,
"FRA","TAXREV","TOT","PC_GDP","A","1968",33.929,
"FRA","TAXREV","TOT","PC_GDP","A","1969",34.543,
"FRA","TAXREV","TOT","PC_GDP","A","1970",33.749,
"FRA","TAXREV","TOT","PC_GDP","A","1971",33.178,
"FRA","TAXREV","TOT","PC_GDP","A","1972",33.607,
"FRA","TAXREV","TOT","PC_GDP","A","1973",33.583,
"FRA","TAXREV","TOT","PC_GDP","A","1974",33.678,
"FRA","TAXREV","TOT","PC_GDP","A","1975",35.009,
"FRA","TAXREV","TOT","PC_GDP","A","1976",36.838,
"FRA","TAXREV","TOT","PC_GDP","A","1977",36.841,
"FRA","TAXREV","TOT","PC_GDP","A","1978",36.798,
"FRA","TAXREV","TOT","PC_GDP","A","1979",38.209,
"FRA","TAXREV","TOT","PC_GDP","A","1980",39.528,
"FRA","TAXREV","TOT","PC_GDP","A","1981",39.633,
"FRA","TAXREV","TOT","PC_GDP","A","1982",40.4,
"FRA","TAXREV","TOT","PC_GDP","A","1983",40.894,
"FRA","TAXREV","TOT","PC_GDP","A","1984",41.921,
"FRA","TAXREV","TOT","PC_GDP","A","1985",42.042,
"FRA","TAXREV","TOT","PC_GDP","A","1986",41.711,
"FRA","TAXREV","TOT","PC_GDP","A","1987",42.254,
"FRA","TAXREV","TOT","PC_GDP","A","1988",41.43,
"FRA","TAXREV","TOT","PC_GDP","A","1989",41.157,
"FRA","TAXREV","TOT","PC_GDP","A","1990",41.173,
"FRA","TAXREV","TOT","PC_GDP","A","1991",41.552,
"FRA","TAXREV","TOT","PC_GDP","A","1992",41.575,
"FRA","TAXREV","TOT","PC_GDP","A","1993",42.744,
"FRA","TAXREV","TOT","PC_GDP","A","1994",42.82,
"FRA","TAXREV","TOT","PC_GDP","A","1995",42.452,
"FRA","TAXREV","TOT","PC_GDP","A","1996",43.559,
"FRA","TAXREV","TOT","PC_GDP","A","1997",43.776,
"FRA","TAXREV","TOT","PC_GDP","A","1998",43.537,
"FRA","TAXREV","TOT","PC_GDP","A","1999",44.248,
"FRA","TAXREV","TOT","PC_GDP","A","2000",43.43,
"FRA","TAXREV","TOT","PC_GDP","A","2001",43.101,
"FRA","TAXREV","TOT","PC_GDP","A","2002",42.404,
"FRA","TAXREV","TOT","PC_GDP","A","2003",42.239,
"FRA","TAXREV","TOT","PC_GDP","A","2004",42.413,
"FRA","TAXREV","TOT","PC_GDP","A","2005",42.904,
"FRA","TAXREV","TOT","PC_GDP","A","2006",43.273,
"FRA","TAXREV","TOT","PC_GDP","A","2007",42.545,
"FRA","TAXREV","TOT","PC_GDP","A","2008",42.332,
"FRA","TAXREV","TOT","PC_GDP","A","2009",41.528,
"FRA","TAXREV","TOT","PC_GDP","A","2010",42.145,
"FRA","TAXREV","TOT","PC_GDP","A","2011",43.334,
"FRA","TAXREV","TOT","PC_GDP","A","2012",44.36,
"FRA","TAXREV","TOT","PC_GDP","A","2013",45.367,
"FRA","TAXREV","TOT","PC_GDP","A","2014",45.449,
"FRA","TAXREV","TOT","PC_GDP","A","2015",45.281,
"FRA","TAXREV","TOT","PC_GDP","A","2016",45.374,
"FRA","TAXREV","TOT","PC_GDP","A","2017",46.068,
"FRA","TAXREV","TOT","PC_GDP","A","2018",45.878,
"FRA","TAXREV","TOT","PC_GDP","A","2019",44.885,
"FRA","TAXREV","TOT","PC_GDP","A","2020",45.34,
"FRA","TAXREV","TOT","PC_GDP","A","2021",45.147,
"DEU","TAXREV","TOT","PC_GDP","A","1965",31.673,
"DEU","TAXREV","TOT","PC_GDP","A","1966",32.259,
"DEU","TAXREV","TOT","PC_GDP","A","1967",32.281,
"DEU","TAXREV","TOT","PC_GDP","A","1968",32.233,
"DEU","TAXREV","TOT","PC_GDP","A","1969",33.935,
"DEU","TAXREV","TOT","PC_GDP","A","1970",31.576,
"DEU","TAXREV","TOT","PC_GDP","A","1971",32.07,
